batter,game_year,stand,p_throws,outcome,pitch_type,zone,velocity_bucket,skew,mean,std,n,level
444482,2024,L,L,out,,,,-0.8,78.5875,16.043996429461437,8,outcome
444482,2024,L,L,,,,,-0.8,79.26666666666667,20.75661267396416,12,global
444482,2024,L,R,out,FF,6,95-100,-0.8,87.38,22.39089100504935,5,outcome_pitch_type_zone_velocity_bucket
444482,2024,L,R,out,CH,4,,-0.8,83.94285714285715,15.686497074751601,7,outcome_pitch_type_zone
444482,2024,L,R,out,FF,3,,-0.8,77.52857142857142,14.334307829552879,7,outcome_pitch_type_zone
444482,2024,L,R,out,FF,6,,-0.8,85.57777777777778,16.93847526917474,9,outcome_pitch_type_zone
444482,2024,L,R,out,FF,8,,-0.8,89.53999999999999,13.465808553518055,5,outcome_pitch_type_zone
444482,2024,L,R,single,FF,3,,-0.8,73.86,18.068148770695906,5,outcome_pitch_type_zone
444482,2024,L,R,double,FF,,,-0.8,96.11999999999998,5.892537653676895,5,outcome_pitch_type
444482,2024,L,R,out,CH,,,-0.8,87.83333333333333,12.724674193602496,21,outcome_pitch_type
444482,2024,L,R,out,CU,,,-0.8,93.96666666666668,7.691987172809546,6,outcome_pitch_type
444482,2024,L,R,out,FC,,,-0.8,84.67142857142858,12.664348158737356,7,outcome_pitch_type
444482,2024,L,R,out,FF,,,-0.8,86.16923076923077,15.353555285959935,39,outcome_pitch_type
444482,2024,L,R,out,SI,,,-0.8,84.82777777777778,15.477604524927795,18,outcome_pitch_type
444482,2024,L,R,out,SL,,,-0.8,86.42500000000001,12.24963556309213,8,outcome_pitch_type
444482,2024,L,R,out,ST,,,-0.8,92.7,9.870494752881775,7,outcome_pitch_type
444482,2024,L,R,single,CH,,,-0.8,92.61666666666667,7.727461851518043,6,outcome_pitch_type
444482,2024,L,R,single,FF,,,-0.8,85.29333333333334,17.347641530382933,15,outcome_pitch_type
444482,2024,L,R,single,SI,,,-0.8,95.22,8.684008291106128,5,outcome_pitch_type
444482,2024,L,R,single,SL,,,-0.8,93.29999999999998,7.58023746329889,5,outcome_pitch_type
444482,2024,L,R,double,,,,-0.8,96.32000000000002,9.825228298167485,10,outcome
444482,2024,L,R,home_run,,,,-0.8,103.5,3.479737264301924,8,outcome
444482,2024,L,R,out,,,,-0.8,86.77657657657659,13.688468637074552,111,outcome
444482,2024,L,R,single,,,,-0.8,89.14390243902439,13.594687359047427,41,outcome
444482,2024,L,R,,,,,-0.8,88.69588235294117,13.697718705593154,170,global
453568,2024,L,L,out,SI,8,90-95,-0.8,80.5,12.891276119919237,5,outcome_pitch_type_zone_velocity_bucket
453568,2024,L,L,out,FF,2,,-0.8,89.9,5.980384603016766,5,outcome_pitch_type_zone
453568,2024,L,L,out,SI,3,,-0.8,62.44000000000001,9.685453009539618,5,outcome_pitch_type_zone
453568,2024,L,L,out,SI,6,,-0.8,76.47999999999999,17.45528573240782,5,outcome_pitch_type_zone
453568,2024,L,L,out,SI,8,,-0.8,85.9375,12.658248299034112,8,outcome_pitch_type_zone
453568,2024,L,L,out,FF,,,-0.8,85.24782608695652,14.777466555081803,23,outcome_pitch_type
453568,2024,L,L,out,SI,,,-0.8,75.60000000000001,15.682621444918428,27,outcome_pitch_type
453568,2024,L,L,out,SL,,,-0.8,75.1888888888889,11.093403946089365,9,outcome_pitch_type
453568,2024,L,L,single,FF,,,-0.8,91.98333333333335,9.985873355228707,6,outcome_pitch_type
453568,2024,L,L,single,SI,,,-0.8,84.82499999999999,12.602012310965035,8,outcome_pitch_type
453568,2024,L,L,double,,,,-0.8,94.78571428571429,9.319232545553051,7,outcome
453568,2024,L,L,out,,,,-0.8,79.48382352941177,15.403213565600453,68,outcome
453568,2024,L,L,single,,,,-0.8,87.60000000000001,11.648040268871977,20,outcome
453568,2024,L,L,,,,,-0.8,83.26,15.227606509231842,100,global
453568,2024,L,R,out,CH,8,85-90,-0.8,87.3,16.043441027410548,6,outcome_pitch_type_zone_velocity_bucket
453568,2024,L,R,out,CH,13,85-90,-0.8,78.88333333333333,12.798189976190642,6,outcome_pitch_type_zone_velocity_bucket
453568,2024,L,R,out,FF,1,90-95,-0.8,86.9,7.666159403508382,5,outcome_pitch_type_zone_velocity_bucket
453568,2024,L,R,out,FF,5,90-95,-0.8,90.49999999999999,10.420972443427086,7,outcome_pitch_type_zone_velocity_bucket
453568,2024,L,R,out,FF,9,90-95,-0.8,92.02000000000001,10.052462384908484,5,outcome_pitch_type_zone_velocity_bucket
453568,2024,L,R,out,CH,4,,-0.8,84.61666666666667,9.305141947690357,6,outcome_pitch_type_zone
453568,2024,L,R,out,CH,7,,-0.8,80.69999999999999,6.256196927846822,9,outcome_pitch_type_zone
453568,2024,L,R,out,CH,8,,-0.8,87.3,16.043441027410548,6,outcome_pitch_type_zone
453568,2024,L,R,out,CH,13,,-0.8,80.2875,11.703288609861513,8,outcome_pitch_type_zone
453568,2024,L,R,out,FF,1,,-0.8,87.12222222222223,6.116530425367345,9,outcome_pitch_type_zone
453568,2024,L,R,out,FF,2,,-0.8,81.12,11.123488661386768,5,outcome_pitch_type_zone
453568,2024,L,R,out,FF,5,,-0.8,89.71818181818182,10.536016152400126,11,outcome_pitch_type_zone
453568,2024,L,R,out,FF,6,,-0.8,80.28,3.880335037081202,5,outcome_pitch_type_zone
453568,2024,L,R,out,FF,8,,-0.8,92.55714285714285,7.852994575926042,7,outcome_pitch_type_zone
453568,2024,L,R,out,FF,9,,-0.8,84.01428571428572,17.01954059029684,7,outcome_pitch_type_zone
453568,2024,L,R,out,FF,12,,-0.8,68.51666666666667,16.506776386280475,6,outcome_pitch_type_zone
453568,2024,L,R,out,SI,5,,-0.8,90.46666666666665,7.698744486386507,6,outcome_pitch_type_zone
453568,2024,L,R,out,SL,4,,-0.8,76.3,14.491894286117324,5,outcome_pitch_type_zone
453568,2024,L,R,double,FF,,,-0.8,93.66,12.517472233287004,10,outcome_pitch_type
453568,2024,L,R,out,CH,,,-0.8,83.14594594594595,10.737540443452344,37,outcome_pitch_type
453568,2024,L,R,out,CU,,,-0.8,90.0,9.74268956705488,8,outcome_pitch_type
453568,2024,L,R,out,FC,,,-0.8,75.6,17.29719217511493,15,outcome_pitch_type
453568,2024,L,R,out,FF,,,-0.8,83.53235294117646,13.155856095477656,68,outcome_pitch_type
453568,2024,L,R,out,FS,,,-0.8,85.0642857142857,12.48972544767265,14,outcome_pitch_type
453568,2024,L,R,out,KC,,,-0.8,76.7,9.905806378079475,5,outcome_pitch_type
453568,2024,L,R,out,SI,,,-0.8,82.85333333333334,11.423776375028824,15,outcome_pitch_type
453568,2024,L,R,out,SL,,,-0.8,80.3923076923077,14.19668162743566,13,outcome_pitch_type
453568,2024,L,R,out,ST,,,-0.8,93.30999999999999,5.045448994445942,10,outcome_pitch_type
453568,2024,L,R,single,CH,,,-0.8,87.03333333333335,10.831463708133176,12,outcome_pitch_type
453568,2024,L,R,single,FC,,,-0.8,87.68333333333334,15.15086756191829,12,outcome_pitch_type
453568,2024,L,R,single,FF,,,-0.8,84.45714285714287,19.622660146085984,14,outcome_pitch_type
453568,2024,L,R,single,SI,,,-0.8,94.48571428571428,9.679777644041996,7,outcome_pitch_type
453568,2024,L,R,single,SL,,,-0.8,89.48571428571428,15.031459074380033,7,outcome_pitch_type
453568,2024,L,R,double,,,,-0.8,93.32105263157894,12.380656011490416,19,outcome
453568,2024,L,R,home_run,,,,-0.8,102.85454545454544,2.9056371543479513,11,outcome
453568,2024,L,R,out,,,,-0.8,83.21290322580646,12.789304871387142,186,outcome
453568,2024,L,R,single,,,,-0.8,87.67966101694914,14.691808410330836,59,outcome
453568,2024,L,R,,,,,-0.8,85.81438848920862,13.706880198905928,278,global
455117,2024,R,L,out,FF,,,-0.8,84.02666666666666,22.780708212579054,15,outcome_pitch_type
455117,2024,R,L,out,,,,-0.8,84.35000000000001,19.683407269553978,24,outcome
455117,2024,R,L,,,,,-0.8,84.91538461538462,19.020403619433363,26,global
455117,2024,R,R,out,FF,3,90-95,-0.8,92.33999999999999,4.866004521165182,5,outcome_pitch_type_zone_velocity_bucket
455117,2024,R,R,out,FF,3,,-0.8,92.33999999999999,4.866004521165182,5,outcome_pitch_type_zone
455117,2024,R,R,out,FF,,,-0.8,88.63157894736842,9.531646274477163,19,outcome_pitch_type
455117,2024,R,R,out,SI,,,-0.8,81.09,19.315189762349103,10,outcome_pitch_type
455117,2024,R,R,out,SL,,,-0.8,78.69999999999999,21.621979557848075,9,outcome_pitch_type
455117,2024,R,R,out,,,,-0.8,83.40638297872339,15.466477132612232,47,outcome
455117,2024,R,R,single,,,,-0.8,94.6,11.606156002004157,8,outcome
455117,2024,R,R,,,,,-0.8,86.76065573770492,15.564856554521839,61,global
456781,2024,R,L,out,CH,,,-0.8,82.52857142857144,10.055133727888169,7,outcome_pitch_type
456781,2024,R,L,out,CU,,,-0.8,85.16666666666667,11.853550804154287,6,outcome_pitch_type
456781,2024,R,L,out,FF,,,-0.8,80.98666666666666,16.078728923939348,15,outcome_pitch_type
456781,2024,R,L,out,SI,,,-0.8,88.8375,10.18331151116047,16,outcome_pitch_type
456781,2024,R,L,single,CH,,,-0.8,82.73333333333333,9.014358916010982,6,outcome_pitch_type
456781,2024,R,L,single,FF,,,-0.8,89.37142857142858,12.321757759577741,7,outcome_pitch_type
456781,2024,R,L,single,SI,,,-0.8,96.9,7.381395532011544,5,outcome_pitch_type
456781,2024,R,L,out,,,,-0.8,84.17358490566038,13.126458174580016,53,outcome
456781,2024,R,L,single,,,,-0.8,89.152,11.56179484336234,25,outcome
456781,2024,R,L,,,,,-0.8,87.0070588235294,12.957529418351747,85,global
456781,2024,R,R,out,FF,6,,-0.8,93.16,9.6836460075738,5,outcome_pitch_type_zone
456781,2024,R,R,out,SI,5,,-0.8,101.17999999999999,5.380706273343678,5,outcome_pitch_type_zone
456781,2024,R,R,out,SL,5,,-0.8,93.56666666666666,7.58568827903353,6,outcome_pitch_type_zone
456781,2024,R,R,out,SL,9,,-0.8,80.10000000000001,11.406577050105783,7,outcome_pitch_type_zone
456781,2024,R,R,out,CU,,,-0.8,92.28,6.3601886764466355,5,outcome_pitch_type
456781,2024,R,R,out,FC,,,-0.8,82.97142857142856,13.08927223412546,7,outcome_pitch_type
456781,2024,R,R,out,FF,,,-0.8,91.22380952380952,8.26455714251555,21,outcome_pitch_type
456781,2024,R,R,out,SI,,,-0.8,87.84666666666665,19.78039674117016,15,outcome_pitch_type
456781,2024,R,R,out,SL,,,-0.8,84.068,12.916517848605071,25,outcome_pitch_type
456781,2024,R,R,out,ST,,,-0.8,78.24000000000001,23.499319139072945,5,outcome_pitch_type
456781,2024,R,R,single,FF,,,-0.8,91.48750000000001,13.460358464766088,8,outcome_pitch_type
456781,2024,R,R,single,SI,,,-0.8,94.1090909090909,9.738013611148274,11,outcome_pitch_type
456781,2024,R,R,single,SL,,,-0.8,75.97777777777777,16.46836192353218,9,outcome_pitch_type
456781,2024,R,R,double,,,,-0.8,94.28999999999999,8.172100233246178,10,outcome
456781,2024,R,R,out,,,,-0.8,86.43809523809524,14.600519092619722,84,outcome
456781,2024,R,R,single,,,,-0.8,86.46285714285713,14.703082624247957,35,outcome
456781,2024,R,R,,,,,-0.8,87.48045112781955,14.31638951991217,133,global
457705,2024,R,L,out,CH,,,-0.8,88.47500000000001,6.794265630260967,12,outcome_pitch_type
457705,2024,R,L,out,CU,,,-0.8,75.06,28.074953250183693,5,outcome_pitch_type
457705,2024,R,L,out,FF,,,-0.8,89.44166666666666,14.695296608923634,12,outcome_pitch_type
457705,2024,R,L,out,SI,,,-0.8,91.4090909090909,8.576415865086599,11,outcome_pitch_type
457705,2024,R,L,out,SL,,,-0.8,82.86250000000001,9.76523534936928,8,outcome_pitch_type
457705,2024,R,L,single,FF,,,-0.8,88.98571428571428,7.414271951542415,7,outcome_pitch_type
457705,2024,R,L,home_run,,,,-0.8,105.63333333333334,1.4109098719148119,6,outcome
457705,2024,R,L,out,,,,-0.8,85.32142857142857,13.7437022177196,56,outcome
457705,2024,R,L,single,,,,-0.8,88.22777777777779,12.332444324080118,18,outcome
457705,2024,R,L,,,,,-0.8,87.58313253012048,13.91264400602269,83,global
457705,2024,R,R,out,SI,4,90-95,-0.8,85.61666666666666,13.996487654646314,6,outcome_pitch_type_zone_velocity_bucket
457705,2024,R,R,out,SI,5,90-95,-0.8,89.26249999999999,14.088996466341078,8,outcome_pitch_type_zone_velocity_bucket
457705,2024,R,R,out,SI,5,95-100,-0.8,93.72857142857143,5.6732454808261465,7,outcome_pitch_type_zone_velocity_bucket
457705,2024,R,R,out,FF,5,,-0.8,96.74285714285715,11.601272508200287,7,outcome_pitch_type_zone
457705,2024,R,R,out,FF,6,,-0.8,100.14000000000001,8.251242330703908,5,outcome_pitch_type_zone
457705,2024,R,R,out,SI,1,,-0.8,69.21111111111112,10.817167425491347,9,outcome_pitch_type_zone
457705,2024,R,R,out,SI,2,,-0.8,88.9,16.115520469410843,5,outcome_pitch_type_zone
457705,2024,R,R,out,SI,4,,-0.8,86.45555555555556,14.922308057997522,9,outcome_pitch_type_zone
457705,2024,R,R,out,SI,5,,-0.8,92.32941176470588,10.657143420370813,17,outcome_pitch_type_zone
457705,2024,R,R,out,SI,8,,-0.8,86.53999999999999,14.981421828384649,5,outcome_pitch_type_zone
457705,2024,R,R,out,SL,6,,-0.8,83.74000000000001,12.285886211421627,5,outcome_pitch_type_zone
457705,2024,R,R,double,FF,,,-0.8,98.75999999999999,5.836779934176032,5,outcome_pitch_type
457705,2024,R,R,home_run,SI,,,-0.8,103.24000000000001,3.0533588062984034,5,outcome_pitch_type
457705,2024,R,R,out,CH,,,-0.8,79.13000000000001,18.63294871397916,10,outcome_pitch_type
457705,2024,R,R,out,CU,,,-0.8,85.35454545454546,8.876526757281095,11,outcome_pitch_type
457705,2024,R,R,out,FC,,,-0.8,82.9,10.064348518960934,10,outcome_pitch_type
457705,2024,R,R,out,FF,,,-0.8,89.72051282051282,12.237564676183686,39,outcome_pitch_type
457705,2024,R,R,out,SI,,,-0.8,85.46181818181819,15.012655043256386,55,outcome_pitch_type
457705,2024,R,R,out,SL,,,-0.8,83.5809523809524,12.561035747406306,21,outcome_pitch_type
457705,2024,R,R,out,ST,,,-0.8,84.59090909090911,12.60416237164966,11,outcome_pitch_type
457705,2024,R,R,single,FF,,,-0.8,95.60000000000001,11.460584627321593,17,outcome_pitch_type
457705,2024,R,R,single,SI,,,-0.8,92.13571428571429,13.514129764683455,14,outcome_pitch_type
457705,2024,R,R,single,SL,,,-0.8,90.56666666666666,13.745205224610752,6,outcome_pitch_type
457705,2024,R,R,single,ST,,,-0.8,83.17999999999999,7.115265279664564,5,outcome_pitch_type
457705,2024,R,R,double,,,,-0.8,99.14,5.793074683250188,15,outcome
457705,2024,R,R,home_run,,,,-0.8,103.13571428571427,2.4756062638526304,14,outcome
457705,2024,R,R,out,,,,-0.8,85.72901234567902,13.428525686912552,162,outcome
457705,2024,R,R,single,,,,-0.8,91.28235294117647,12.466991712235203,51,outcome
457705,2024,R,R,,,,,-0.8,88.78189300411523,13.451870177702459,243,global
457759,2024,R,L,out,CH,,,-0.8,78.46153846153845,14.612525361343174,13,outcome_pitch_type
457759,2024,R,L,out,CU,,,-0.8,90.70000000000002,8.995369179009087,7,outcome_pitch_type
457759,2024,R,L,out,FF,,,-0.8,89.03478260869565,10.691313751046694,23,outcome_pitch_type
457759,2024,R,L,out,SI,,,-0.8,89.86999999999999,12.382519040073296,10,outcome_pitch_type
457759,2024,R,L,out,SL,,,-0.8,87.15454545454544,14.498024943857947,11,outcome_pitch_type
457759,2024,R,L,single,FF,,,-0.8,91.9,7.232219576312655,5,outcome_pitch_type
457759,2024,R,L,double,,,,-0.8,99.76666666666667,4.762614828012026,9,outcome
457759,2024,R,L,out,,,,-0.8,86.9342857142857,12.398338898958043,70,outcome
457759,2024,R,L,single,,,,-0.8,87.23333333333332,15.530690678175793,18,outcome
457759,2024,R,L,,,,,-0.8,88.74158415841583,13.038322494299125,101,global
457759,2024,R,R,out,FF,2,90-95,-0.8,93.17142857142858,4.168418679273267,7,outcome_pitch_type_zone_velocity_bucket
457759,2024,R,R,out,FF,6,90-95,-0.8,94.9,4.714339826529268,5,outcome_pitch_type_zone_velocity_bucket
457759,2024,R,R,out,FF,9,95-100,-0.8,93.56000000000002,5.432126655371727,5,outcome_pitch_type_zone_velocity_bucket
457759,2024,R,R,out,SI,4,90-95,-0.8,77.64000000000001,16.84793755923852,5,outcome_pitch_type_zone_velocity_bucket
457759,2024,R,R,out,SI,5,90-95,-0.8,89.9,12.083252873295333,5,outcome_pitch_type_zone_velocity_bucket
457759,2024,R,R,out,SI,5,95-100,-0.8,87.975,9.823695842197072,8,outcome_pitch_type_zone_velocity_bucket
457759,2024,R,R,out,FF,1,,-0.8,84.8,7.857480512225275,5,outcome_pitch_type_zone
457759,2024,R,R,out,FF,2,,-0.8,92.23333333333333,5.094359626096297,9,outcome_pitch_type_zone
457759,2024,R,R,out,FF,3,,-0.8,87.42,16.661542545634845,5,outcome_pitch_type_zone
457759,2024,R,R,out,FF,4,,-0.8,76.55999999999999,10.584091836336263,5,outcome_pitch_type_zone
457759,2024,R,R,out,FF,5,,-0.8,93.1,7.536245749708539,5,outcome_pitch_type_zone
457759,2024,R,R,out,FF,6,,-0.8,94.9142857142857,4.18625870017154,7,outcome_pitch_type_zone
457759,2024,R,R,out,FF,9,,-0.8,90.98571428571428,9.875293847345942,7,outcome_pitch_type_zone
457759,2024,R,R,out,SI,4,,-0.8,77.75714285714287,13.758495211184634,7,outcome_pitch_type_zone
457759,2024,R,R,out,SI,5,,-0.8,87.0142857142857,11.759176916699642,14,outcome_pitch_type_zone
457759,2024,R,R,out,SI,7,,-0.8,86.08571428571427,15.157003724508414,7,outcome_pitch_type_zone
457759,2024,R,R,out,SI,8,,-0.8,92.46666666666665,8.35264429187947,6,outcome_pitch_type_zone
457759,2024,R,R,out,SI,11,,-0.8,63.500000000000014,18.074844397670482,5,outcome_pitch_type_zone
457759,2024,R,R,out,SI,13,,-0.8,70.94,9.462980502991645,5,outcome_pitch_type_zone
457759,2024,R,R,out,SL,5,,-0.8,81.9,8.843924468243722,5,outcome_pitch_type_zone
457759,2024,R,R,out,SL,6,,-0.8,84.94000000000001,10.37872824579197,5,outcome_pitch_type_zone
457759,2024,R,R,out,SL,9,,-0.8,90.47999999999999,6.7369874573135435,5,outcome_pitch_type_zone
457759,2024,R,R,out,ST,6,,-0.8,88.08000000000001,3.973914946246337,5,outcome_pitch_type_zone
457759,2024,R,R,single,SI,4,,-0.8,82.0125,12.860730650205799,8,outcome_pitch_type_zone
457759,2024,R,R,double,FF,,,-0.8,97.52000000000001,3.840833242930494,5,outcome_pitch_type
457759,2024,R,R,out,CH,,,-0.8,83.01333333333332,10.992911135731754,15,outcome_pitch_type
457759,2024,R,R,out,FC,,,-0.8,86.11578947368422,11.072652154339274,19,outcome_pitch_type
457759,2024,R,R,out,FF,,,-0.8,87.98400000000001,11.623188645363813,50,outcome_pitch_type
457759,2024,R,R,out,KC,,,-0.8,90.5,11.124618773564459,8,outcome_pitch_type
457759,2024,R,R,out,SI,,,-0.8,82.34821428571429,15.75857620554516,56,outcome_pitch_type
457759,2024,R,R,out,SL,,,-0.8,84.11666666666666,10.430709954021708,24,outcome_pitch_type
457759,2024,R,R,out,ST,,,-0.8,85.05,10.676871650221058,18,outcome_pitch_type
457759,2024,R,R,single,FC,,,-0.8,91.11111111111111,10.072418334794833,9,outcome_pitch_type
457759,2024,R,R,single,FF,,,-0.8,88.32000000000001,9.892146957489636,15,outcome_pitch_type
457759,2024,R,R,single,SI,,,-0.8,84.06666666666666,11.271767990124193,24,outcome_pitch_type
457759,2024,R,R,single,SL,,,-0.8,91.2,10.850601621825192,10,outcome_pitch_type
457759,2024,R,R,double,,,,-0.8,95.01333333333332,7.291175357597573,15,outcome
457759,2024,R,R,home_run,,,,-0.8,100.56666666666666,3.9837168574084183,9,outcome
457759,2024,R,R,out,,,,-0.8,85.03999999999999,12.71225725573875,195,outcome
457759,2024,R,R,single,,,,-0.8,87.23333333333332,10.687006248903504,66,outcome
457759,2024,R,R,,,,,-0.8,86.56315789473685,12.299619706404119,285,global
467793,2024,L,R,out,CH,7,85-90,-0.8,89.7,11.440935276453583,5,outcome_pitch_type_zone_velocity_bucket
467793,2024,L,R,out,CH,13,85-90,-0.8,83.08,16.64713188510261,5,outcome_pitch_type_zone_velocity_bucket
467793,2024,L,R,out,FF,1,90-95,-0.8,91.57142857142856,7.388214553308147,7,outcome_pitch_type_zone_velocity_bucket
467793,2024,L,R,out,FF,2,90-95,-0.8,82.42222222222222,8.892100114396172,9,outcome_pitch_type_zone_velocity_bucket
467793,2024,L,R,out,FF,5,90-95,-0.8,84.28461538461536,12.830552479261247,13,outcome_pitch_type_zone_velocity_bucket
467793,2024,L,R,out,FF,6,95-100,-0.8,80.85999999999999,13.427509076518994,5,outcome_pitch_type_zone_velocity_bucket
467793,2024,L,R,out,FS,7,85-90,-0.8,95.94000000000001,5.1737800494416115,5,outcome_pitch_type_zone_velocity_bucket
467793,2024,L,R,out,SI,4,90-95,-0.8,93.73333333333333,7.344022512674281,6,outcome_pitch_type_zone_velocity_bucket
467793,2024,L,R,out,SL,8,85-90,-0.8,93.3,9.480242612929269,5,outcome_pitch_type_zone_velocity_bucket
467793,2024,L,R,out,CH,7,,-0.8,85.64285714285714,11.630686013424022,7,outcome_pitch_type_zone
467793,2024,L,R,out,CH,13,,-0.8,80.96000000000001,14.142072769655169,10,outcome_pitch_type_zone
467793,2024,L,R,out,FC,5,,-0.8,86.58,14.105566277182918,5,outcome_pitch_type_zone
467793,2024,L,R,out,FF,1,,-0.8,93.07,6.826101864656481,10,outcome_pitch_type_zone
467793,2024,L,R,out,FF,2,,-0.8,82.97692307692306,10.43752475814659,13,outcome_pitch_type_zone
467793,2024,L,R,out,FF,4,,-0.8,93.35000000000001,4.5346444182537615,6,outcome_pitch_type_zone
467793,2024,L,R,out,FF,5,,-0.8,84.4625,11.762418968902612,16,outcome_pitch_type_zone
467793,2024,L,R,out,FF,6,,-0.8,80.80000000000001,13.913572510322428,9,outcome_pitch_type_zone
467793,2024,L,R,out,FF,13,,-0.8,93.61999999999999,6.23353832105009,5,outcome_pitch_type_zone
467793,2024,L,R,out,FS,7,,-0.8,95.12857142857145,4.529427589189865,7,outcome_pitch_type_zone
467793,2024,L,R,out,SI,4,,-0.8,91.975,10.136602699411391,8,outcome_pitch_type_zone
467793,2024,L,R,out,SI,5,,-0.8,89.9,8.69252552484029,5,outcome_pitch_type_zone
467793,2024,L,R,out,SL,8,,-0.8,90.55,10.829358245066972,6,outcome_pitch_type_zone
467793,2024,L,R,double,FF,,,-0.8,99.22857142857143,9.728260256543697,7,outcome_pitch_type
467793,2024,L,R,out,CH,,,-0.8,85.0290322580645,12.004421228541512,31,outcome_pitch_type
467793,2024,L,R,out,CU,,,-0.8,90.84,7.479483048090066,10,outcome_pitch_type
467793,2024,L,R,out,FC,,,-0.8,81.15454545454546,16.086691549900657,22,outcome_pitch_type
467793,2024,L,R,out,FF,,,-0.8,86.20131578947368,12.031020942226005,76,outcome_pitch_type
467793,2024,L,R,out,FS,,,-0.8,89.18235294117646,9.670976895725014,17,outcome_pitch_type
467793,2024,L,R,out,SI,,,-0.8,88.34193548387098,11.934202227032142,31,outcome_pitch_type
467793,2024,L,R,out,SL,,,-0.8,85.0,10.731849448841173,28,outcome_pitch_type
467793,2024,L,R,out,ST,,,-0.8,83.77142857142857,12.078039891433031,7,outcome_pitch_type
467793,2024,L,R,single,CH,,,-0.8,90.55999999999999,14.870119180572981,10,outcome_pitch_type
467793,2024,L,R,single,FC,,,-0.8,79.36666666666666,11.229722466146107,6,outcome_pitch_type
467793,2024,L,R,single,FF,,,-0.8,90.07499999999999,13.333641663101645,16,outcome_pitch_type
467793,2024,L,R,single,FS,,,-0.8,102.58,3.7238421019157086,5,outcome_pitch_type
467793,2024,L,R,single,SI,,,-0.8,95.72,8.525373892094118,5,outcome_pitch_type
467793,2024,L,R,single,SL,,,-0.8,83.97142857142856,15.467030989140989,7,outcome_pitch_type
467793,2024,L,R,double,,,,-0.8,96.86842105263156,9.922928142638977,19,outcome
467793,2024,L,R,home_run,,,,-0.8,103.55454545454542,2.772494774156889,11,outcome
467793,2024,L,R,out,,,,-0.8,86.00530973451326,12.25132983771668,226,outcome
467793,2024,L,R,single,,,,-0.8,89.13333333333333,13.63016909043913,54,outcome
467793,2024,L,R,,,,,-0.8,87.83870967741936,12.794524451297809,310,global
467793,2024,R,L,out,FF,2,90-95,-0.8,94.01666666666665,12.186290110885535,6,outcome_pitch_type_zone_velocity_bucket
467793,2024,R,L,out,CH,9,,-0.8,89.44,9.442880916330568,5,outcome_pitch_type_zone
467793,2024,R,L,out,FF,2,,-0.8,94.58571428571427,11.225926624178001,7,outcome_pitch_type_zone
467793,2024,R,L,out,FF,5,,-0.8,89.35000000000001,20.81698825478844,6,outcome_pitch_type_zone
467793,2024,R,L,out,FF,6,,-0.8,91.16,9.908985820960687,5,outcome_pitch_type_zone
467793,2024,R,L,out,FF,7,,-0.8,88.58,16.651936824285634,5,outcome_pitch_type_zone
467793,2024,R,L,home_run,FF,,,-0.8,103.96666666666665,6.286387409845709,6,outcome_pitch_type
467793,2024,R,L,out,CH,,,-0.8,86.77142857142859,10.248108911586383,14,outcome_pitch_type
467793,2024,R,L,out,CU,,,-0.8,87.12222222222222,11.443532865529091,9,outcome_pitch_type
467793,2024,R,L,out,FF,,,-0.8,92.1625,13.072743128480182,32,outcome_pitch_type
467793,2024,R,L,out,SI,,,-0.8,92.0375,13.813961622731028,8,outcome_pitch_type
467793,2024,R,L,out,SL,,,-0.8,85.27142857142857,13.489837444747595,7,outcome_pitch_type
467793,2024,R,L,single,FF,,,-0.8,96.49999999999999,10.613905972826405,9,outcome_pitch_type
467793,2024,R,L,single,SI,,,-0.8,93.3,8.755284118747946,5,outcome_pitch_type
467793,2024,R,L,double,,,,-0.8,101.08571428571427,10.373753510892861,7,outcome
467793,2024,R,L,home_run,,,,-0.8,104.64166666666667,4.544818894948265,12,outcome
467793,2024,R,L,out,,,,-0.8,88.68846153846155,13.110687429541018,78,outcome
467793,2024,R,L,single,,,,-0.8,94.51199999999999,13.070842870042213,25,outcome
467793,2024,R,L,,,,,-0.8,92.1622950819672,13.396146774654074,122,global
493329,2024,R,L,out,FF,,,-0.8,97.76,7.9870520218663925,5,outcome_pitch_type
493329,2024,R,L,out,,,,-0.8,93.05384615384615,12.130101358783405,13,outcome
493329,2024,R,L,,,,,-0.8,93.84666666666666,11.42352626735512,15,global
493329,2024,R,R,out,FF,,,-0.8,86.8,15.695313222196528,8,outcome_pitch_type
493329,2024,R,R,out,SI,,,-0.8,84.06,10.976930354156393,5,outcome_pitch_type
493329,2024,R,R,out,,,,-0.8,82.20666666666668,17.007412949596283,15,outcome
493329,2024,R,R,single,,,,-0.8,93.45,17.82013307630285,8,outcome
493329,2024,R,R,,,,,-0.8,88.31538461538463,17.77354646226109,26,global
500743,2024,R,L,out,FF,2,,-0.8,84.86,9.518823456709345,5,outcome_pitch_type_zone
500743,2024,R,L,out,SI,2,,-0.8,84.62,2.6243094329746985,5,outcome_pitch_type_zone
500743,2024,R,L,out,CH,,,-0.8,89.23,12.680785990360903,10,outcome_pitch_type
500743,2024,R,L,out,CU,,,-0.8,94.78,10.245828419410504,5,outcome_pitch_type
500743,2024,R,L,out,FF,,,-0.8,83.83076923076922,10.763336628788277,26,outcome_pitch_type
500743,2024,R,L,out,SI,,,-0.8,89.98125,12.013671032064538,16,outcome_pitch_type
500743,2024,R,L,out,SL,,,-0.8,75.2,20.126499944103543,6,outcome_pitch_type
