game_year,player_name,pitcher,stand,pitch_type,balls,strikes,count,total_count,frequency
2024,"Suárez, Albert",544150,R,CU,0,2,22,77,0.2857142857142857
2024,"Lively, Ben",594902,L,FF,2,2,22,86,0.2558139534883721
2024,"Rodón, Carlos",607074,L,SL,1,0,22,65,0.3384615384615385
2024,"Ashby, Aaron",676879,R,CH,0,0,22,97,0.2268041237113402
2024,"Baumann, Mike",657508,R,KC,2,2,22,43,0.5116279069767442
2024,"Devenski, Chris",606965,R,FC,0,0,22,62,0.3548387096774194
2024,"Rea, Colin",607067,R,ST,2,2,22,104,0.21153846153846154
2024,"Ashcraft, Graham",668933,R,SL,0,1,22,85,0.25882352941176473
2024,"Pepiot, Ryan",686752,L,FF,2,1,22,64,0.34375
2024,"Littell, Zack",641793,L,FF,3,2,22,79,0.27848101265822783
2024,"Feltner, Ryan",663372,L,FF,2,1,22,73,0.3013698630136986
2024,"Miller, Shelby",571946,L,FF,0,2,22,43,0.5116279069767442
2024,"Williams, Gavin",668909,R,FF,2,1,22,44,0.5
2024,"Martinez, Justin",679885,R,FS,2,2,22,59,0.3728813559322034
2024,"Sears, JP",676664,L,SI,0,0,22,156,0.14102564102564102
2024,"Montero, Keider",672456,L,CH,1,2,22,70,0.3142857142857143
2024,"Quantrill, Cal",615698,R,FS,2,1,22,67,0.3283582089552239
2024,"Maton, Phil",664208,R,FC,1,0,22,63,0.3492063492063492
2024,"Miller, Shelby",571946,L,FS,0,0,22,110,0.2
2024,"Carrasco, Carlos",471911,R,CH,1,2,22,82,0.2682926829268293
2024,"Sands, Cole",663485,R,CU,0,0,22,176,0.125
2024,"Mikolas, Miles",571945,L,CU,0,1,22,204,0.10784313725490197
2024,"Hudson, Dakota",641712,R,SL,0,2,22,61,0.36065573770491804
2024,"Castillo, Luis",622491,R,SI,1,2,22,185,0.11891891891891893
2024,"Wheeler, Zack",554430,L,FC,2,2,22,172,0.12790697674418605
2024,"Montas, Frankie",593423,R,SL,2,2,22,111,0.1981981981981982
2024,"Estes, Joey",683155,L,ST,0,0,22,251,0.08764940239043825
2024,"Pearson, Nate",663878,R,FF,1,1,22,58,0.3793103448275862
2024,"Skubal, Tarik",669373,L,SL,0,1,22,72,0.3055555555555556
2024,"Quantrill, Cal",615698,R,SI,2,2,22,119,0.18487394957983194
2024,"Wesneski, Hayden",669713,R,SI,0,1,22,93,0.23655913978494625
2024,"Sandoval, Patrick",663776,R,SL,0,2,22,74,0.2972972972972973
2024,"Festa, David",701581,L,FF,1,0,22,45,0.4888888888888889
2024,"Lugo, Seth",607625,R,SV,2,2,22,110,0.2
2024,"Singer, Brady",663903,L,SI,3,0,22,27,0.8148148148148148
2024,"Holton, Tyler",663947,R,FF,1,2,22,87,0.25287356321839083
2024,"Carrasco, Carlos",471911,L,FF,1,1,22,85,0.25882352941176473
2024,"Mantiply, Joe",573009,R,CH,1,0,22,47,0.46808510638297873
2024,"Contreras, Roansy",672710,R,FF,1,1,22,67,0.3283582089552239
2024,"Peralta, Freddy",642547,R,CH,0,0,22,353,0.06232294617563739
2024,"Sandoval, Patrick",663776,R,SL,1,2,22,117,0.18803418803418803
2024,"Peralta, Freddy",642547,L,SL,1,0,22,154,0.14285714285714285
2024,"Miller, Mason",695243,R,SL,1,0,22,53,0.41509433962264153
2024,"Cosgrove, Tom",676680,L,ST,0,0,22,36,0.6111111111111112
2024,"Sandoval, Patrick",663776,R,SL,2,2,22,98,0.22448979591836735
2024,"Latz, Jacob",656641,L,SL,2,2,22,39,0.5641025641025641
2024,"Wesneski, Hayden",669713,R,FF,2,2,22,58,0.3793103448275862
2024,"Latz, Jacob",656641,R,CH,0,0,22,108,0.2037037037037037
2024,"Hamilton, Ian",641656,L,SI,0,0,22,65,0.3384615384615385
2024,"Ginkel, Kevin",656464,R,FF,1,2,22,54,0.4074074074074074
2024,"Severino, Luis",622663,L,FC,1,0,22,147,0.14965986394557823
2024,"Rainey, Tanner",663432,R,SL,1,1,22,57,0.38596491228070173
2024,"Ross, Joe",605452,L,SI,1,0,22,60,0.36666666666666664
2024,"Kimbrel, Craig",518886,L,FF,3,2,22,26,0.8461538461538461
2024,"Clase, Emmanuel",661403,R,SL,0,0,22,142,0.15492957746478872
2024,"Walker, Taijuan",592836,R,FF,0,0,22,196,0.11224489795918367
2024,"Rogers, Trevor",669432,R,SI,2,1,22,95,0.23157894736842105
2024,"Kahnle, Tommy",592454,L,CH,2,2,22,33,0.6666666666666666
2024,"Walker, Taijuan",592836,R,SI,0,1,22,91,0.24175824175824176
2024,"Yamamoto, Yoshinobu",808967,R,FF,1,1,22,72,0.3055555555555556
2024,"Stroman, Marcus",573186,L,FS,1,0,22,144,0.1527777777777778
2024,"Alvarado, José",621237,L,FC,0,1,22,48,0.4583333333333333
2024,"Paddack, Chris",663978,R,FF,2,2,22,77,0.2857142857142857
2024,"Hill, Tim",657612,L,SL,0,1,22,74,0.2972972972972973
2024,"Muñoz, Roddery",682610,R,SL,2,2,22,66,0.3333333333333333
2024,"Sears, JP",676664,R,CH,2,0,22,70,0.3142857142857143
2024,"Thielbar, Caleb",573204,R,CU,0,2,22,40,0.55
2024,"Black, Mason",696131,L,ST,0,0,22,78,0.28205128205128205
2024,"Pivetta, Nick",601713,L,ST,1,2,22,141,0.15602836879432624
2024,"Soroka, Michael",647336,R,FF,1,2,22,70,0.3142857142857143
2024,"Soroka, Michael",647336,R,FF,1,0,22,74,0.2972972972972973
2024,"Elder, Bryce",693821,L,SI,1,0,22,47,0.46808510638297873
2024,"McKenzie, Triston",663474,R,CU,0,0,22,185,0.11891891891891893
2024,"Kahnle, Tommy",592454,R,CH,1,1,22,36,0.6111111111111112
2024,"Kimbrel, Craig",518886,L,FF,2,1,22,25,0.88
2024,"Estrada, Jeremiah",669093,L,FS,0,2,22,34,0.6470588235294118
2024,"López, Pablo",641154,L,ST,0,2,22,111,0.1981981981981982
2024,"Hernández, Jonathan",642546,R,SI,1,0,22,53,0.41509433962264153
2024,"Elder, Bryce",693821,L,FF,0,0,22,121,0.18181818181818182
2024,"Phillips, Tyler",663969,R,SI,0,1,22,46,0.4782608695652174
2024,"Crawford, Kutter",676710,L,FC,1,2,22,132,0.16666666666666666
2024,"Martin, Chris",455119,L,FS,1,2,22,48,0.4583333333333333
2024,"Kikuchi, Yusei",579328,L,FF,2,2,22,46,0.4782608695652174
2024,"Walker, Ryan",676254,R,SL,1,0,22,59,0.3728813559322034
2024,"Boyd, Matthew",571510,R,FF,0,2,22,47,0.46808510638297873
2024,"López, Pablo",641154,R,FF,2,1,22,65,0.3384615384615385
2024,"Ruiz, José",614179,R,SI,0,1,22,62,0.3548387096774194
2024,"Farmer, Buck",571656,L,CH,1,0,22,43,0.5116279069767442
2024,"Woodford, Jake",663765,R,ST,0,0,22,86,0.2558139534883721
2024,"López, Pablo",641154,R,CH,1,2,22,181,0.12154696132596685
2024,"Verlander, Justin",434378,L,FF,2,0,22,31,0.7096774193548387
2024,"Paddack, Chris",663978,L,FF,1,2,22,57,0.38596491228070173
2024,"Vásquez, Randy",681190,R,ST,0,0,22,239,0.09205020920502092
2024,"Tinoco, Jesus",622786,L,SL,1,2,22,33,0.6666666666666666
2024,"Yamamoto, Yoshinobu",808967,L,FF,2,2,22,66,0.3333333333333333
2024,"Peterson, David",656849,L,SI,1,0,22,35,0.6285714285714286
2024,"King, John",667463,R,SI,2,2,22,41,0.5365853658536586
2024,"Stanek, Ryne",592773,R,FF,3,2,22,24,0.9166666666666666
2024,"Hoffman, Jeff",656546,L,FF,1,2,22,50,0.44
2024,"Kinley, Tyler",641755,L,SL,2,1,22,42,0.5238095238095238
2024,"Bradley, Taj",671737,L,FS,2,1,22,65,0.3384615384615385
2024,"Burr, Ryan",621114,R,SL,1,2,22,27,0.8148148148148148
2024,"Gallen, Zac",668678,R,SL,1,0,22,134,0.16417910447761194
2024,"Burr, Ryan",621114,R,SL,1,0,22,30,0.7333333333333333
2024,"Kinley, Tyler",641755,R,FF,1,0,22,65,0.3384615384615385
2024,"Junis, Jakob",596001,R,SI,1,0,22,34,0.6470588235294118
2024,"Gilbert, Logan",669302,L,FC,0,1,22,180,0.12222222222222222
2024,"Bradley, Taj",671737,L,FS,3,2,22,66,0.3333333333333333
2024,"Junis, Jakob",596001,R,FF,1,2,22,74,0.2972972972972973
2024,"Elder, Bryce",693821,R,SI,1,1,22,45,0.4888888888888889
2024,"Pagán, Emilio",641941,R,FC,0,1,22,57,0.38596491228070173
2024,"Gallen, Zac",668678,R,FF,3,1,22,28,0.7857142857142857
2024,"Germán, Domingo",593334,R,FF,0,0,22,50,0.44
2024,"Elder, Bryce",693821,R,SI,1,0,22,49,0.4489795918367347
2024,"Gray, Sonny",543243,L,CH,1,0,22,119,0.18487394957983194
2024,"Estrada, Jeremiah",669093,L,FF,1,2,22,49,0.4489795918367347
2024,"Yamamoto, Yoshinobu",808967,R,FS,0,1,22,97,0.2268041237113402
2024,"Allen, Logan",663531,R,FF,0,0,22,93,0.23655913978494625
2024,"Soriano, José",667755,R,SI,3,2,22,44,0.5
2024,"Rodriguez, Eduardo",593958,R,FF,1,1,22,78,0.28205128205128205
2024,"Cole, Gerrit",543037,L,FC,1,1,22,106,0.20754716981132076
2024,"Young, Danny",664849,L,SI,3,2,22,26,0.8461538461538461
2024,"Kinley, Tyler",641755,L,FF,0,1,22,62,0.3548387096774194
2024,"López, Pablo",641154,L,CU,2,2,22,163,0.13496932515337423
2024,"Thornton, Trent",663423,L,SL,0,1,22,74,0.2972972972972973
2024,"Woodford, Jake",663765,L,FC,0,0,22,81,0.2716049382716049
2024,"Richards, Trevor",670950,L,CH,0,2,22,27,0.8148148148148148
2024,"Anderson, Tyler",542881,R,FF,3,1,22,53,0.41509433962264153
2024,"King, Michael",650633,R,CH,1,2,22,164,0.13414634146341464
2024,"Bickford, Phil",641360,R,FF,0,0,22,31,0.7096774193548387
2024,"Ober, Bailey",641927,R,CH,1,0,22,118,0.1864406779661017
2024,"King, Michael",650633,R,FF,3,2,22,86,0.2558139534883721
2024,"Pivetta, Nick",601713,R,FF,3,2,22,42,0.5238095238095238
2024,"Eovaldi, Nathan",543135,L,FS,0,2,22,109,0.2018348623853211
2024,"Hill, Tim",657612,R,SI,2,1,22,30,0.7333333333333333
2024,"Matthews, Zebby",805673,R,FC,0,0,22,75,0.29333333333333333
2024,"Hanifee, Brenan",669724,R,SL,0,1,22,51,0.43137254901960786
2024,"McKenzie, Triston",663474,L,FF,2,0,22,33,0.6666666666666666
2024,"Vásquez, Randy",681190,L,FF,0,1,22,98,0.22448979591836735
2024,"Ober, Bailey",641927,R,CH,2,1,22,60,0.36666666666666664
2024,"Clase, Emmanuel",661403,L,FC,2,2,22,29,0.7586206896551724
2024,"Alvarado, José",621237,R,SI,1,2,22,75,0.29333333333333333
2024,"Cabrera, Edward",665795,R,SL,0,2,22,62,0.3548387096774194
2024,"Gonzales, Marco",594835,R,CH,0,0,22,136,0.16176470588235295
2024,"Criswell, Cooper",681867,L,CH,3,2,22,66,0.3333333333333333
2024,"Robertson, David",502085,L,KC,1,2,22,61,0.36065573770491804
2024,"Blackburn, Paul",621112,L,FC,1,0,22,76,0.2894736842105263
2024,"Holderman, Colin",670059,L,SI,0,0,22,98,0.22448979591836735
2024,"Keller, Mitch",656605,R,SI,3,2,22,69,0.3188405797101449
2024,"Faucher, Calvin",676534,L,FC,2,1,22,30,0.7333333333333333
2024,"Thompson, Ryan",657044,L,SI,2,2,22,35,0.6285714285714286
2024,"Allen, Logan",671106,R,FF,3,2,22,67,0.3283582089552239
2024,"Woods Richardson, Simeon",680573,R,CH,1,0,22,110,0.2
2024,"Bivens, Spencer",702352,L,ST,0,0,22,97,0.2268041237113402
2024,"Maeda, Kenta",628317,R,SI,1,1,22,94,0.23404255319148937
2024,"Gray, Jon",592351,L,SL,1,0,22,87,0.25287356321839083
2024,"Ross, Joe",605452,L,FF,1,2,22,67,0.3283582089552239
2024,"Waldron, Matt",663362,R,FF,0,2,22,92,0.2391304347826087
2024,"Boyle, Joe",671212,L,FF,2,2,22,42,0.5238095238095238
2024,"Spence, Mitch",687765,R,FC,2,1,22,84,0.2619047619047619
2024,"Spence, Mitch",687765,R,FC,1,1,22,137,0.16058394160583941
2024,"Kelly, Zack",677161,L,CH,0,0,22,105,0.20952380952380953
2024,"Bivens, Spencer",702352,L,CH,0,1,22,44,0.5
2024,"Keller, Mitch",656605,R,CU,0,0,22,384,0.057291666666666664
2024,"Keller, Mitch",656605,L,ST,2,2,22,99,0.2222222222222222
2024,"Gonzales, Marco",594835,R,FF,0,1,22,82,0.2682926829268293
2024,"Buttó, José",676130,R,SI,1,1,22,53,0.41509433962264153
2024,"Cleavinger, Garrett",664076,R,FF,2,2,22,72,0.3055555555555556
2024,"Herz, DJ",687792,R,FF,3,1,22,26,0.8461538461538461
2024,"Matz, Steven",571927,R,CU,0,0,22,151,0.1456953642384106
2024,"Hoffman, Jeff",656546,R,SL,1,0,22,56,0.39285714285714285
2024,"Neris, Héctor",593576,R,FF,1,2,22,47,0.46808510638297873
2024,"Neris, Héctor",593576,R,FS,1,2,22,47,0.46808510638297873
2024,"Gray, Jon",592351,L,CH,0,0,22,213,0.10328638497652583
2024,"Eovaldi, Nathan",543135,L,CU,1,2,22,144,0.1527777777777778
2024,"Buttó, José",676130,L,SI,1,0,22,82,0.2682926829268293
2024,"Blach, Ty",621389,R,SI,3,2,22,33,0.6666666666666666
2024,"Hicks, Jordan",663855,L,SI,3,0,22,22,1.0
2024,"Faucher, Calvin",676534,R,CU,0,0,22,135,0.16296296296296298
2024,"Nicolas, Kyle",693312,L,FF,1,0,22,41,0.5365853658536586
2024,"Kelly, Kevin",687330,R,ST,1,1,22,51,0.43137254901960786
2024,"Spiers, Carson",686730,L,ST,1,2,22,74,0.2972972972972973
2024,"Blach, Ty",621389,R,CH,0,2,22,62,0.3548387096774194
2024,"Waldron, Matt",663362,L,FC,1,0,22,140,0.15714285714285714
2024,"Cleavinger, Garrett",664076,R,ST,0,1,22,86,0.2558139534883721
2024,"Wacha, Michael",608379,R,SI,1,2,22,114,0.19298245614035087
2024,"Elder, Bryce",693821,R,SL,1,0,22,49,0.4489795918367347
2024,"Waldron, Matt",663362,L,FC,1,1,22,143,0.15384615384615385
2024,"Holmes, Grant",656550,R,SL,1,2,22,53,0.41509433962264153
2024,"Ross, Joe",605452,L,SL,1,0,22,60,0.36666666666666664
2024,"Nardi, Andrew",677053,R,FF,3,2,22,27,0.8148148148148148
2024,"Eflin, Zach",621107,R,ST,1,2,22,133,0.16541353383458646
2024,"Wacha, Michael",608379,L,FF,3,2,22,72,0.3055555555555556
2024,"Ottavino, Adam",493603,L,FC,0,0,22,96,0.22916666666666666
2024,"Peralta, Wandy",593974,R,CH,1,2,22,42,0.5238095238095238
2024,"Rodriguez, Grayson",680570,L,FF,2,0,22,29,0.7586206896551724
2024,"Nola, Aaron",605400,L,SI,0,2,22,109,0.2018348623853211
2024,"Maeda, Kenta",628317,R,ST,0,0,22,279,0.07885304659498207
2024,"Roupp, Landen",694738,R,CU,2,2,22,36,0.6111111111111112
2024,"Crawford, Kutter",676710,L,FS,0,2,22,109,0.2018348623853211
2024,"Nola, Aaron",605400,L,SI,1,0,22,161,0.13664596273291926
2024,"Nola, Aaron",605400,L,SI,1,2,22,145,0.15172413793103448
2024,"Otañez, Michel",671305,R,SL,1,2,22,44,0.5
2024,"Nola, Aaron",605400,R,CH,0,0,22,416,0.052884615384615384
2024,"Nastrini, Nick",680897,R,FF,0,1,22,42,0.5238095238095238
2024,"Jax, Griffin",643377,L,ST,0,1,22,75,0.29333333333333333
2024,"Pfaadt, Brandon",694297,R,FF,2,2,22,135,0.16296296296296298
2024,"García, Luis",472610,R,SL,0,0,22,145,0.15172413793103448
2024,"Nardi, Andrew",677053,R,SL,1,2,22,67,0.3283582089552239
2024,"Rogers, Tyler",643511,L,SL,1,2,22,56,0.39285714285714285
2024,"Mears, Nick",683232,L,FF,1,1,22,38,0.5789473684210527
2024,"Verlander, Justin",434378,R,CU,0,1,22,90,0.24444444444444444
2024,"Ottavino, Adam",493603,R,ST,1,0,22,66,0.3333333333333333
2024,"Phillips, Evan",623465,L,FF,0,1,22,49,0.4489795918367347
2024,"Herrin, Tim",682120,R,CU,2,2,22,45,0.4888888888888889
2024,"Burke, Brock",656271,R,FF,1,2,22,46,0.4782608695652174
2024,"Kelly, Zack",677161,L,FF,1,2,22,55,0.4
2024,"Phillips, Evan",623465,R,ST,2,2,22,43,0.5116279069767442
2024,"Cleavinger, Garrett",664076,R,FF,1,1,22,65,0.3384615384615385
2024,"Jarvis, Bryce",686826,R,FF,1,2,22,55,0.4
2024,"Birdsong, Hayden",806185,R,FF,1,2,22,67,0.3283582089552239
2024,"Kelly, Zack",677161,R,FF,0,1,22,79,0.27848101265822783
2024,"Spence, Mitch",687765,L,SL,0,1,22,146,0.1506849315068493
2024,"Roberts, Ethan",681799,L,ST,0,1,22,34,0.6470588235294118
2024,"Wacha, Michael",608379,R,CH,0,2,22,64,0.34375
2024,"Yamamoto, Yoshinobu",808967,L,FF,3,2,22,43,0.5116279069767442
2024,"Yamamoto, Yoshinobu",808967,R,CU,1,0,22,68,0.3235294117647059
2024,"Kelly, Zack",677161,R,ST,0,2,22,34,0.6470588235294118
2024,"Allen, Logan",671106,R,FC,1,0,22,133,0.16541353383458646
2024,"Maeda, Kenta",628317,R,SL,2,1,22,48,0.4583333333333333
2024,"Marte, José",665896,R,SI,0,0,22,42,0.5238095238095238
2024,"Wacha, Michael",608379,L,SL,0,0,22,352,0.0625
2024,"Bradford, Cody",674003,R,CU,1,2,22,107,0.205607476635514
2024,"Birdsong, Hayden",806185,L,CH,2,2,22,78,0.28205128205128205
2024,"Bradley, Taj",671737,R,FC,1,2,22,104,0.21153846153846154
2024,"O'Loughlin, Jack",672552,R,FF,0,0,22,44,0.5
2024,"Verlander, Justin",434378,R,SL,2,2,22,69,0.3188405797101449
2024,"Burnes, Corbin",669203,R,FC,0,2,22,112,0.19642857142857142
2024,"Bernardino, Brennan",657514,R,CU,0,2,22,37,0.5945945945945946
2024,"Voth, Austin",608723,L,FC,0,1,22,61,0.36065573770491804
2024,"Voth, Austin",608723,L,FC,1,0,22,49,0.4489795918367347
2024,"Pallante, Andre",669467,R,FF,3,2,22,61,0.36065573770491804
2024,"Marsh, Alec",679525,R,FF,1,0,22,97,0.2268041237113402
2024,"Martin, Davis",663436,R,FF,0,1,22,56,0.39285714285714285
2024,"Chafin, Andrew",605177,L,SL,0,2,22,25,0.88
2024,"Chafin, Andrew",605177,R,SL,0,2,22,27,0.8148148148148148
2024,"Gore, MacKenzie",669022,L,SL,0,1,22,80,0.275
2024,"Soriano, José",667755,L,KC,2,2,22,68,0.3235294117647059
2024,"Muñoz, Andrés",662253,L,SL,1,0,22,36,0.6111111111111112
2024,"Yamamoto, Yoshinobu",808967,L,FC,0,0,22,178,0.12359550561797752
2024,"Strickland, Hunter",519326,R,SI,0,0,22,187,0.11764705882352941
2024,"Gomber, Austin",596295,R,FF,0,2,22,120,0.18333333333333332
2024,"Muller, Kyle",666205,R,FF,1,2,22,36,0.6111111111111112
2024,"Fulmer, Carson",608334,L,FF,1,0,22,78,0.28205128205128205
2024,"Bernardino, Brennan",657514,R,SL,0,0,22,104,0.21153846153846154
2024,"Bellozo, Valente",678368,R,CU,0,0,22,162,0.13580246913580246
2024,"Webb, Jacob",657097,L,CH,0,0,22,100,0.22
2024,"Brasier, Ryan",518489,L,FF,0,0,22,57,0.38596491228070173
2024,"Peralta, Freddy",642547,R,FF,3,1,22,30,0.7333333333333333
2024,"Peterson, David",656849,R,CH,2,2,22,93,0.23655913978494625
2024,"Booser, Cam",592155,L,FC,1,0,22,38,0.5789473684210527
2024,"Johnson, Pierce",572955,L,CU,2,2,22,33,0.6666666666666666
2024,"McFarland, T.J.",519008,R,SI,1,2,22,46,0.4782608695652174
2024,"Fedde, Erick",607200,R,FC,2,2,22,155,0.14193548387096774
2024,"Vodnik, Victor",680767,L,CH,1,1,22,65,0.3384615384615385
2024,"Musgrove, Joe",605397,L,FC,0,1,22,98,0.22448979591836735
2024,"Gilbert, Logan",669302,L,FF,2,2,22,128,0.171875
2024,"Oller, Adam",670124,R,SV,0,1,22,49,0.4489795918367347
2024,"Weaver, Luke",596133,L,FC,1,0,22,72,0.3055555555555556
2024,"Vodnik, Victor",680767,R,FF,2,0,22,30,0.7333333333333333
2024,"Knack, Landon",689017,L,CH,0,1,22,73,0.3013698630136986
2024,"Chafin, Andrew",605177,L,SI,0,1,22,61,0.36065573770491804
2024,"Rogers, Taylor",573124,R,SI,1,0,22,46,0.4782608695652174
2024,"Gibson, Kyle",502043,L,SI,0,1,22,188,0.11702127659574468
2024,"Maeda, Kenta",628317,L,FS,2,1,22,71,0.30985915492957744
2024,"Weathers, Ryan",677960,R,SI,1,0,22,119,0.18487394957983194
2024,"Woo, Bryan",693433,R,ST,0,0,22,223,0.09865470852017937
2024,"Mazur, Adam",800049,R,FF,0,0,22,65,0.3384615384615385
2024,"Eflin, Zach",621107,R,CU,2,2,22,85,0.25882352941176473
2024,"Weathers, Ryan",677960,R,FF,2,0,22,40,0.55
2024,"Musgrove, Joe",605397,L,FF,0,1,22,98,0.22448979591836735
2024,"Knack, Landon",689017,R,FF,2,2,22,58,0.3793103448275862
2024,"Musgrove, Joe",605397,R,ST,1,2,22,92,0.2391304347826087
2024,"Burnes, Corbin",669203,R,CU,1,0,22,137,0.16058394160583941
2024,"Musgrove, Joe",605397,R,ST,2,2,22,54,0.4074074074074074
2024,"Knack, Landon",689017,R,FF,1,1,22,61,0.36065573770491804
2024,"Bernardino, Brennan",657514,L,SI,0,1,22,65,0.3384615384615385
2024,"Gray, Sonny",543243,L,FF,2,0,22,37,0.5945945945945946
2024,"Criswell, Jeff",676105,L,FF,0,0,22,36,0.6111111111111112
2024,"Funderburk, Kody",681892,L,SL,0,0,22,67,0.3283582089552239
2024,"Cobb, Alex",502171,R,SI,0,0,22,32,0.6875
2024,"Vest, Will",676684,R,SI,1,0,22,76,0.2894736842105263
2024,"Soriano, José",667755,L,KC,0,1,22,117,0.18803418803418803
2024,"Gibson, Kyle",502043,L,FC,3,2,22,89,0.24719101123595505
2024,"Anderson, Chase",502624,L,FC,1,1,22,66,0.3333333333333333
2024,"Pallante, Andre",669467,L,KC,2,2,22,71,0.30985915492957744
2024,"Joyce, Ben",690829,R,SL,0,0,22,73,0.3013698630136986
2024,"Okert, Steven",595345,R,SL,3,2,22,26,0.8461538461538461
2024,"Kirby, George",669923,L,KC,2,2,22,128,0.171875
2024,"Bradley, Taj",671737,R,FC,2,2,22,94,0.23404255319148937
2024,"Pop, Zach",647315,R,SI,1,2,22,42,0.5238095238095238
2024,"Canning, Griffin",656288,L,SL,2,1,22,97,0.2268041237113402
2024,"Soriano, José",667755,L,SI,2,2,22,68,0.3235294117647059
2024,"Bello, Brayan",678394,L,SL,0,2,22,84,0.2619047619047619
2024,"Berríos, José",621244,L,SI,1,1,22,170,0.12941176470588237
2024,"Eovaldi, Nathan",543135,R,CU,2,2,22,106,0.20754716981132076
2024,"Okert, Steven",595345,L,SI,0,0,22,70,0.3142857142857143
2024,"Bello, Brayan",678394,L,FF,0,2,22,84,0.2619047619047619
2024,"Lynn, Lance",458681,L,CU,1,2,22,86,0.2558139534883721
2024,"Rogers, Trevor",669432,L,SI,3,2,22,46,0.4782608695652174
2024,"Medina, Luis",665622,L,SL,0,0,22,93,0.23655913978494625
2024,"Matsui, Yuki",673513,R,FS,0,2,22,36,0.6111111111111112
2024,"Gallen, Zac",668678,L,FF,3,1,22,32,0.6875
2024,"Canning, Griffin",656288,L,FF,2,1,22,97,0.2268041237113402
2024,"Brazobán, Huascar",623211,R,CH,2,2,22,42,0.5238095238095238
2024,"Strickland, Hunter",519326,R,FC,1,0,22,79,0.27848101265822783
2024,"Estes, Joey",683155,R,ST,2,2,22,65,0.3384615384615385
2024,"Springs, Jeffrey",605488,R,CH,1,0,22,46,0.4782608695652174
2024,"Kirby, George",669923,L,FS,0,2,22,110,0.2
2024,"Gibson, Kyle",502043,R,CU,0,0,22,356,0.06179775280898876
2024,"Woo, Bryan",693433,R,FF,2,2,22,52,0.4230769230769231
2024,"Megill, Trevor",656730,L,FF,1,2,22,35,0.6285714285714286
2024,"Stratton, Chris",608717,R,SL,1,1,22,54,0.4074074074074074
2024,"Kirby, George",669923,L,KC,0,2,22,110,0.2
2024,"Suter, Brent",608718,R,FF,2,1,21,39,0.5384615384615384
2024,"Lorenzen, Michael",547179,L,CH,0,2,21,53,0.39622641509433965
2024,"Milner, Hoby",571948,R,ST,1,2,21,75,0.28
2024,"Rodriguez, Grayson",680570,L,CH,0,2,21,81,0.25925925925925924
2024,"Vodnik, Victor",680767,L,FF,3,1,21,23,0.9130434782608695
2024,"Borucki, Ryan",621366,R,SL,0,0,21,34,0.6176470588235294
2024,"Vesia, Alex",681911,L,FF,1,2,21,51,0.4117647058823529
2024,"Jiménez, Joe",641729,R,FF,1,0,21,48,0.4375
2024,"Stone, Gavin",694813,L,FF,3,2,21,53,0.39622641509433965
2024,"Sims, Lucas",608371,R,FF,2,2,21,55,0.38181818181818183
2024,"Finnegan, Kyle",640448,R,FF,2,1,21,25,0.84
2024,"Hudson, Dakota",641712,R,SL,2,2,21,72,0.2916666666666667
2024,"Finnegan, Kyle",640448,L,FS,1,2,21,61,0.3442622950819672
2024,"Ragans, Cole",666142,L,FF,0,1,21,76,0.27631578947368424
2024,"Thompson, Ryan",657044,R,SL,2,2,21,43,0.4883720930232558
2024,"Hancock, Emerson",676106,L,FF,0,1,21,64,0.328125
2024,"Boyle, Joe",671212,R,SL,1,1,21,51,0.4117647058823529
2024,"Díaz, Edwin",621242,L,FF,1,2,21,46,0.45652173913043476
2024,"Keller, Mitch",656605,L,SI,1,0,21,158,0.13291139240506328
2024,"Gausman, Kevin",592332,R,FF,3,1,21,30,0.7
2024,"Ginkel, Kevin",656464,L,SL,0,1,21,72,0.2916666666666667
2024,"Miller, Bobby",676272,R,FF,1,0,21,64,0.328125
2024,"Cruz, Fernando",518585,L,FC,1,0,21,48,0.4375
2024,"Rodríguez, Yariel",684320,L,FF,2,1,21,50,0.42
2024,"Maeda, Kenta",628317,R,SI,0,1,21,151,0.1390728476821192
2024,"Faucher, Calvin",676534,L,FC,0,0,21,99,0.21212121212121213
2024,"Gibson, Kyle",502043,R,FC,2,1,21,79,0.26582278481012656
2024,"Liberatore, Matthew",669461,R,SL,0,2,21,83,0.25301204819277107
2024,"Wacha, Michael",608379,L,SI,1,2,21,141,0.14893617021276595
2024,"Cortes, Nestor",641482,L,FF,0,2,21,42,0.5
2024,"Wilson, Justin",458677,R,SL,1,2,21,59,0.3559322033898305
2024,"Hudson, Dakota",641712,R,SI,2,1,21,52,0.40384615384615385
2024,"Singer, Brady",663903,L,FF,1,0,21,178,0.11797752808988764
2024,"Hudson, Dakota",641712,R,SI,3,2,21,44,0.4772727272727273
2024,"Finnegan, Kyle",640448,L,FS,0,2,21,50,0.42
2024,"Anderson, Tyler",542881,R,FC,1,0,21,237,0.08860759493670886
2024,"Mayza, Tim",641835,R,SI,1,2,21,46,0.45652173913043476
2024,"Wacha, Michael",608379,L,SI,2,2,21,109,0.1926605504587156
2024,"Wilson, Steven",621051,L,FF,1,0,21,40,0.525
2024,"Gordon, Tanner",685299,R,FF,0,1,21,43,0.4883720930232558
2024,"Harris, Hogan",663687,L,FF,0,1,21,43,0.4883720930232558
2024,"Pfaadt, Brandon",694297,R,SI,2,1,21,67,0.31343283582089554
2024,"Wicks, Jordan",696136,R,CU,0,0,21,146,0.14383561643835616
