pitch_type,stand,count_state,mean_plate_x,mean_plate_z,mean_velo,mean_pfx_x,mean_pfx_z,cov_plate_x_platex,cov_plate_z_plate_z,cov_velo_velo,cov_pfx_x_pfx_x,cov_pfx_z_pfx_z,cov_plate_x_plate_z,cov_plate_x_velo,cov_plate_z_velo,cov_pfx_x_velo,cov_pfx_z_velo,cov_pfx_x_plate_z,cov_pfx_z_plate_z,cov_pfx_x_plate_x,cov_pfx_z_plate_x,cov_pfx_x_pfx_z,count
CH,L,ahead,-0.5240924896854768,1.666365262698883,85.65829466551872,-1.0074963938678985,0.515854122172401,0.6287466620480062,0.8078681383290307,12.218480244001418,0.4405269198544311,0.16842750008807555,-0.2668834975462563,0.06105408351752227,-0.2320802760648213,-0.4956816237570638,-0.13212965623221318,0.010718736714446817,0.04740895061418539,0.12044554642691817,-0.0018677297839945972,0.013850146058879551,89448
CH,L,behind,-0.3565090997145188,1.9803104608482869,85.38285073409462,-1.0348895601524366,0.5551248422743088,0.5344005111645436,0.7174534192825951,10.4923008800051,0.363686350888843,0.16419494573109808,-0.2425927461138478,0.06625232728066632,-0.3015640524053586,-0.3687764941023763,-0.16019497948920006,0.025905963023946006,0.040794928591954605,0.07909858219136037,0.006431146832512783,0.01710494077393863,78481
CH,L,even,-0.4104088188813182,1.8981139407756678,85.51332072506196,-1.032823314017255,0.5391152314906774,0.5799527189757352,0.7782129821812781,11.130366012484215,0.3670576223070242,0.16794688281977213,-0.2637845114342818,0.05551057552181533,-0.3013130052302913,-0.38815051423361635,-0.13702960233617362,0.022154631474276248,0.04523015167470353,0.08742831755805673,0.004512179193078643,0.017492272795002293,115827
CH,R,ahead,0.35628334267862866,1.6422752122717081,84.39003324255047,0.23297783073657227,0.5508558211256747,0.7517505974103622,0.7923213275476569,12.329460194544982,1.3833794278681562,0.17697391309496988,0.05990406961022874,-0.5004598087602812,-0.231970414371589,-0.8931197884348473,-0.19555670826276778,0.06572523084831325,0.04554266434314675,0.4373260369089821,0.020661244439421567,0.051122042404133566,99891
CH,R,behind,0.21872498470680765,1.9739033220559046,84.07298161071647,0.3487387173693212,0.6182586983932785,0.5608768674492933,0.72026722580939,10.943402332108027,1.291475546474346,0.17581860328655438,0.07234256736930664,-0.3096827139587654,-0.24842759588522537,-0.7274694465401842,-0.17142315262093177,0.023836242854273552,0.03709670331286368,0.2681178275306522,0.011091623731172291,0.0397478236741409,80113
CH,R,even,0.2751810320968189,1.8849354624977985,84.18945342312952,0.3305068397789129,0.5872443177052754,0.6283294695839492,0.7711774014390914,11.717096816958117,1.3190085438961185,0.17917499763499997,0.08161903027745925,-0.3815698373938182,-0.2747735562257476,-0.7984226529817564,-0.18937673449193104,0.05455811992533354,0.04010559036169755,0.31833254146902895,0.012642099890564031,0.042413195549084966,119258
CS,L,ahead,-0.17437086092715234,1.9256953642384105,67.80993377483443,0.9140397350993378,-0.8904635761589402,0.9318514348785868,1.7083806799116996,39.89036732891834,0.19188290507726263,0.3072817836644592,-0.4220336070640176,-0.003982958057394892,-2.5917169536423845,0.4000529359823399,-2.1125820309050773,-0.07730516114790287,0.19463999116997793,0.06225510816777044,0.017612626931567305,-0.040395448123620316,151
CS,L,behind,-0.04714285714285712,2.2407142857142857,71.36785714285715,0.6735714285714287,-0.6000000000000002,0.4494804232804234,1.2631846560846558,104.4370767195767,0.1455941798941799,0.44282222222222223,-0.3180206349206349,0.02439153439153441,-6.251494708994708,0.7543042328042325,-5.274259259259258,0.10907883597883598,0.31091481481481476,-0.11072539682539682,0.07993333333333333,-0.10568888888888887,28
CS,L,even,-0.3372538860103627,2.264300518134715,70.30932642487048,0.8751813471502592,-0.8304663212435232,0.8335043987478404,0.9583954717184794,55.89637089810017,0.2618667638169257,0.2852232189119172,-0.40159416288860106,0.5005575885146807,-2.0574413590241796,0.5459253832037998,-2.230183128238342,-0.00330833603195164,0.1348202450345423,-0.030240865177029355,-0.054918504425734,-0.09556111291018998,193
CS,R,ahead,0.07558252427184464,1.8026699029126214,66.48883495145631,0.29873786407766995,-0.8300485436893205,0.9750091712053042,1.3950128368458434,61.82567961165049,1.3102540089983419,0.28577316836372235,-0.15314668482121718,1.480926047833294,-4.366448093772199,-0.08707757518351844,-2.509917617807246,0.01303899597442578,0.31425573999526407,0.2445197632015155,-0.07105045938905989,0.09180920672507696,206
CS,R,behind,0.32894736842105254,2.933684210526316,67.32105263157894,0.23105263157894734,-0.4789473684210528,2.2091210526315788,2.063480116959064,51.64842105263158,1.09723216374269,0.9493988304093567,-0.11614590643274869,-2.989254385964914,-2.006804093567251,0.30836549707602423,-3.873634502923977,-0.13979298245614033,0.45400146198830393,-0.9046321637426897,0.4156567251461988,0.08980994152046784,19
CS,R,even,0.20851562499999998,2.261171875,67.7953125,0.5460156250000001,-0.669609375,1.3684143147145664,1.77613798597441,100.06564714566929,0.7960336060531498,0.5799943343996063,-0.8385352546751972,-0.33289677657480404,-4.617167691929133,1.8905874753937013,-5.090187130905511,-0.09293072711614177,0.2995672551673228,-0.10198076402559056,-0.06345847071850393,-0.1665984313484253,128
CU,L,ahead,-0.09100504229017567,1.567515126870527,79.07607839947951,0.4894632400780741,-0.8066393949251789,0.7891421590858523,1.1291242682206646,13.373437246894792,0.5590013579746577,0.21555344044934965,-0.31470321313474275,0.5369328695051007,-0.5769412238798944,0.07742199104058409,0.3589959895555042,0.006406855986380868,0.036248644246609375,0.14662412585767987,-0.021850808377046154,-0.06061421949011121,61490
CU,L,behind,-0.10868049107603424,2.0580425736785997,78.60469410915093,0.5730589084906633,-0.7378011623508374,0.6418878695385554,0.866552423938873,13.250656484424699,0.5229823856554815,0.2201820209890856,-0.26500292295041156,0.3459063514351651,-0.40381428610313524,0.06975746127624609,0.35706564614695074,0.02161257352882944,0.03747872817384225,0.05039634189700774,-0.011309700440215821,-0.05272662791831931,29084
CU,L,even,-0.12443083172974131,2.0072499465469313,78.37678960872354,0.5434307248236049,-0.7715677784904853,0.6916037139319516,1.003991288941017,12.957801108838973,0.48170624815420565,0.20392728364941462,-0.31089984591619235,0.39691494693369767,-0.5455056996659415,0.019206068556033094,0.34560790895904725,0.012242780227002936,0.0388271844328155,0.05004191832508709,-0.009626117250271753,-0.040867105530362755,93558
CU,R,ahead,0.3072687733774061,1.5468739825780076,78.8550022989077,0.2262290457669032,-0.771323673778783,0.8305526792387448,1.1591642486710856,13.955022477687079,0.7287283759100153,0.2455772045217293,-0.10780478386729843,0.23778863400036815,-0.5840784325192134,0.5216341087288283,0.4991007287613028,0.0021513256630021887,0.036054977092954014,0.26118711703411185,0.03577778817153949,0.03702882764135431,80488
CU,R,behind,0.16624832778520984,2.0299956444638023,78.35885262732165,0.14759598033725346,-0.7117005786820981,0.6531753869033708,0.8752232841575055,13.947473663272023,0.769440513406587,0.24150811257799723,-0.06814050230956703,0.12968801065052346,-0.5052617061984945,0.7516629326520172,0.4974467690452318,-0.020172005949915833,0.031832065682771665,0.12083613061895275,0.012977103545822162,0.040457947676961765,32156
CU,R,even,0.19930522294180678,1.9831882775008152,78.13356194381029,0.14489596049014583,-0.7491709453478077,0.7031643326818785,1.0383528284366828,13.753557503652479,0.7145383800194025,0.22882056897523811,-0.08025390612622335,0.12873904969091313,-0.6089466539228274,0.6733121514350585,0.46368187742380645,-0.02626113324339453,0.035020804731449716,0.12175884640227964,0.017580017652075786,0.02810582036262971,107348
EP,L,ahead,-0.4680528052805281,2.571254125412541,59.77128712871287,0.46521452145214515,0.18501650165016503,1.279845533626211,2.145201070968024,94.81615959609205,0.5448528511791576,1.4592807116473225,-0.8338004633575941,1.5597282801127796,-7.4822983083076515,4.263239623631235,-9.312746213363058,-0.35085159443096625,0.8923575951303738,0.1321914683190173,-0.2255776812449457,-0.6545341922934014,303
EP,L,behind,-0.403921568627451,3.1791764705882355,50.76274509803922,-0.13607843137254902,1.354235294117647,1.1128113324069795,1.4306784529874934,70.34321290721016,0.3916160568164275,0.2039465585919404,-0.4645355257063455,1.096798209047399,-2.796018990273274,-0.9266761618033041,-1.440676238999538,0.10050521074571557,0.12108381658175084,0.08546780145128915,0.030768249189439555,0.0142963177396943,255
EP,L,even,-0.31700934579439255,2.953504672897196,52.13995327102804,-0.04084112149532711,1.086144859813084,1.0277114097485174,1.4843815995097287,90.4037629954694,0.4140643962441726,0.6551253841187151,-0.42899715686489087,0.6767842150189323,-3.8585291098513874,0.9070594453807265,-4.822473248484319,-0.10750594453807266,0.2883699829280572,0.08635615137122721,-0.04538375976712119,-0.2450615640526166,428
EP,R,ahead,0.2961329305135952,2.640755287009064,57.63806646525679,0.41021148036253785,0.3521148036253776,1.1954856065183557,2.2046542762977213,115.0081223107205,0.5333475308981054,1.3997561201135231,-0.7619504037352379,2.923629469925845,-7.311859141261558,3.5278646525679753,-9.731541353108117,-0.31863167536391107,0.8317329433305866,0.23985021422686065,-0.3278157365192713,-0.5535104485947083,331
